Date,MSFT,AAPL,NVDA,AMZN,INTC,MU,JPM,AAL,GLD,TLT
2018-06-05,94.41702270507812,45.546852111816406,6.553464889526367,84.81749725341797,48.054412841796875,57.941810607910156,86.69819641113281,43.24445343017578,122.8499984741211,95.17728424072266
2018-06-06,94.69420623779297,45.70473098754883,6.555440902709961,84.7874984741211,48.47945022583008,57.95155334472656,88.72415924072266,43.254241943359375,122.91999816894531,94.40605163574219
2018-06-07,93.2066879272461,45.58220672607422,6.499815940856934,84.46499633789062,47.501869201660156,58.156368255615234,89.0779037475586,42.91165542602539,122.86000061035156,95.32035827636719
2018-06-08,93.89962005615234,45.16752243041992,6.484485626220703,84.19950103759766,46.79631423950195,59.87287521362305,89.32714080810547,42.197113037109375,123.01000213623047,95.03417205810547
2018-06-11,93.36375427246094,45.056793212890625,6.44344425201416,84.45600128173828,46.34577941894531,59.87287521362305,89.10201263427734,43.22488021850586,123.2300033569336,94.8592300415039
2018-06-12,93.60398864746094,45.3041877746582,6.491904258728027,84.9375,46.600799560546875,59.05363464355469,88.58748626708984,42.490760803222656,122.81999969482422,94.88306427001953
2018-06-13,93.178955078125,44.93191146850586,6.487453460693359,85.24299621582031,46.7793083190918,58.56599044799805,88.4106216430664,42.01113510131836,123.19000244140625,94.83541870117188
2018-06-14,93.70559692382812,44.95546340942383,6.598955154418945,86.19300079345703,47.21284484863281,57.717491149902344,86.8509750366211,42.167747497558594,123.37999725341797,95.62248992919922
2018-06-15,92.51374053955078,44.4936637878418,6.558161735534668,85.79850006103516,46.84731674194336,56.790977478027344,86.7464370727539,41.86431121826172,121.33999633789062,95.70999908447266
2018-06-18,93.18818664550781,44.4701042175293,6.553959369659424,86.18949890136719,45.24068832397461,57.00553894042969,86.97154998779297,41.54130172729492,121.11000061035156,95.62248992919922
2018-06-19,93.18818664550781,43.75148010253906,6.432318687438965,86.73899841308594,44.994163513183594,57.785762786865234,86.46505737304688,40.6309928894043,120.80000305175781,96.17906188964844
2018-06-20,94.12138366699219,43.942317962646484,6.485228061676025,87.50399780273438,45.4447021484375,57.4931755065918,86.45702362060547,41.139984130859375,120.26000213623047,95.33628845214844
2018-06-21,93.4469223022461,43.69728469848633,6.3566670417785645,86.51100158691406,44.365108489990234,57.97106170654297,86.43290710449219,40.61142349243164,120.05000305175781,95.837158203125
2018-06-22,92.7724380493164,43.570045471191406,6.2043681144714355,85.78350067138672,44.628631591796875,55.68889617919922,85.0179443359375,40.4743766784668,120.33999633789062,95.82923126220703
2018-06-25,90.90607452392578,42.92210388183594,5.911890029907227,83.15750122070312,43.107017517089844,51.84626770019531,84.24613952636719,38.83974838256836,119.88999938964844,96.04391479492188
2018-06-26,91.54358673095703,43.45459747314453,5.982845783233643,84.55449676513672,42.222930908203125,53.24093246459961,84.30242919921875,38.262237548828125,119.26000213623047,96.17906188964844
2018-06-27,90.1207275390625,43.390987396240234,5.8278303146362305,83.02549743652344,41.449378967285156,50.968505859375,83.0000228881836,37.4498176574707,118.58000183105469,97.08544158935547
2018-06-28,91.12781524658203,43.70671463012695,5.954906940460205,85.07250213623047,41.86591720581055,51.826759338378906,84.35871124267578,37.39108657836914,118.22000122070312,97.10929107666016
2018-06-29,91.10933685302734,43.614830017089844,5.857002258300781,84.98999786376953,42.25694274902344,51.14406967163086,83.77182006835938,37.15617370605469,118.6500015258789,96.77537536621094
2018-07-02,92.40284729003906,44.10254669189453,5.989027500152588,85.68900299072266,42.67348098754883,53.13364028930664,84.47927856445312,37.54770278930664,117.45999908447266,96.69966125488281
2018-07-03,91.51586151123047,43.334434509277344,5.8555192947387695,84.697998046875,42.05291748046875,50.20778274536133,83.29747772216797,36.95061492919922,118.6500015258789,97.21762084960938
2018-07-05,92.17186737060547,43.68314743041992,6.001140594482422,84.98650360107422,43.14101791381836,51.53417205810547,83.83906555175781,37.1855354309082,119.05000305175781,97.49651336669922
2018-07-06,93.46537780761719,44.28867721557617,6.114869117736816,85.53150177001953,43.66807174682617,51.91453170776367,84.11390686035156,37.283416748046875,118.86000061035156,97.81523895263672
2018-07-09,94.10289764404297,44.90363693237305,6.1623358726501465,86.95099639892578,44.08460235595703,52.96784973144531,86.71669006347656,38.47758483886719,119.1500015258789,97.18573760986328
2018-07-10,94.35238647460938,44.849449157714844,6.261233329772949,87.15350341796875,44.33961486816406,54.36250305175781,86.18319702148438,38.291603088378906,118.93000030517578,97.17778015136719
2018-07-11,94.22303009033203,44.267478942871094,6.119814395904541,87.75,43.52354431152344,52.8410530090332,85.99728393554688,35.198516845703125,117.63999938964844,97.5522689819336
2018-07-12,96.26490020751953,45.00967025756836,6.211291313171387,89.83100128173828,44.50112533569336,54.079673767089844,86.36911010742188,35.5606803894043,118.12999725341797,97.54430389404297
2018-07-13,97.41057586669922,45.08034133911133,6.164069175720215,90.65149688720703,44.39061737060547,54.95742416381836,85.97300720214844,36.333953857421875,117.61000061035156,97.79135131835938
2018-07-16,96.9301528930664,44.98138427734375,6.136379241943359,91.12449645996094,44.21210479736328,54.76237869262695,89.3841552734375,36.490570068359375,117.55000305175781,97.38495635986328
2018-07-17,97.89105224609375,45.10861587524414,6.272110939025879,92.19650268554688,43.99108123779297,55.55236053466797,89.31947326660156,36.58845138549805,116.27999877929688,97.20169067382812
2018-07-18,97.12416076660156,44.86122512817383,6.222911357879639,92.14600372314453,43.96559143066406,56.03024673461914,90.15206146240234,37.55747985839844,116.30999755859375,96.81121063232422
2018-07-19,96.45894622802734,45.20993423461914,6.231070041656494,90.64849853515625,44.18660354614258,54.830650329589844,88.82642364501953,37.32257080078125,115.80999755859375,97.4248046875
2018-07-20,98.18669891357422,45.10627365112305,6.202884197235107,90.68499755859375,44.1270866394043,53.66029739379883,89.94995880126953,37.07786560058594,116.55999755859375,96.22945404052734
2018-07-23,99.75738525390625,45.14632034301758,6.166294574737549,90.0999984741211,44.46712875366211,52.94834518432617,91.62318420410156,37.23448181152344,116.0,95.04216766357422
